filename,Sr_No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,llm_label
dia29_utt6.wav,300,"Chandler, we have talked about this.",monica,anger,negative,29,6,9,23,"00:08:54,575","00:08:56,952",anger
dia29_utt7.wav,301,You are not supposed to give people advice!,monica,anger,negative,29,7,9,23,"00:08:57,119","00:08:59,871",anger
dia29_utt8.wav,302,Now couldn't you just have made some sort of inappropriate joke?,monica,anger,negative,29,8,9,23,"00:09:01,541","00:09:04,209",disgust
dia29_utt10.wav,304,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,monica,anger,negative,29,10,9,23,"00:09:09,924","00:09:16,555",disgust
dia29_utt11.wav,305,"She'll say No, David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone",monica,anger,negative,29,11,9,23,"00:09:16,722","00:09:26,356",fear
dia29_utt12.wav,306,"Man, that's some",chandler,surprise,positive,29,12,9,23,"00:09:24,146","00:09:26,356",neutral
dia29_utt13.wav,307,"Oh, that's not what you want...",ross,neutral,neutral,29,13,9,23,"00:30:29,953","00:30:38,126",neutral
dia30_utt0.wav,308,"This is my father, Paul Stevens. Dad, this is Ross Geller.",elizabeth,neutral,neutral,30,0,6,21,"00:04:19,342","00:04:23,262",neutral
dia30_utt1.wav,309,It-it’s great to meet you Paul.,ross,joy,positive,30,1,6,21,"00:04:23,429","00:04:25,847",fear
dia30_utt2.wav,310,I usually prefer Elizabeth’s boyfriends to address me as Mr. Stevens.,paul,neutral,neutral,30,2,6,21,"00:04:26,015","00:04:29,476",neutral
dia30_utt3.wav,311,"Of course, of course, Mr. Stevens.",ross,neutral,neutral,30,3,6,21,"00:04:30,812","00:04:33,021",neutral
dia30_utt4.wav,312,"So Ross, what your problem?",paul,anger,negative,30,4,6,21,"00:04:33,189","00:04:37,901",anger
dia30_utt6.wav,314,Why can’t you get a girlfriend your own age?,paul,anger,negative,30,6,6,21,"00:04:41,281","00:04:43,282",anger
dia30_utt7.wav,315,That’s funny. Umm….  It’s not funny.,ross,fear,negative,30,7,6,21,"00:04:43,992","00:04:52,374",neutral
dia30_utt10.wav,318,"I can, I can see that.",ross,neutral,neutral,30,10,6,21,"0:04:52,844","0:04:55,338",neutral
dia30_utt11.wav,319,"Umm, but I think if you give me umm, one chance I can, I can change your mind.",ross,fear,negative,30,11,6,21,"00:04:55,461","00:05:00,799",fear
dia30_utt14.wav,322,Okay. I’ll give you one chance to change my mind.  You got one minute.,paul,anger,negative,30,14,6,21,"00:05:03,594","00:05:09,057",anger
dia31_utt0.wav,324,"Oh well, it’s not on TV yet.",joey,neutral,neutral,31,0,6,22,"00:04:32,563","00:04:35,774",neutral
dia31_utt2.wav,326,"Okay, fine, I will bring you a tape, huh?",joey,neutral,neutral,31,2,6,22,"00:04:39,779","00:04:43,865",neutral
dia31_utt3.wav,327,"So umm, now do you have any of Matt Lauer’s clothes here? Maybe? Just ones that haven’t been cleaned yet?",phoebe,neutral,neutral,31,3,6,22,"00:04:44,534","00:04:50,372",joy
dia32_utt1.wav,330,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",phoebe,neutral,neutral,32,1,1,12,"00:11:01,202","00:11:14,005",surprise
dia32_utt3.wav,332,"Oh, boy scouts could have camped under there.",phoebe,neutral,neutral,32,3,1,12,"00:11:19,595","00:11:22,097",surprise
dia32_utt9.wav,338,So what are you gonna do?,chandler,surprise,negative,32,9,1,12,"0:11:34,652","0:11:35,824",neutral
dia32_utt11.wav,340,You have to tell her!,ross,joy,positive,32,11,1,12,"00:11:36,779","00:11:39,531",surprise
dia32_utt12.wav,341,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",ross,anger,negative,32,12,1,12,"00:11:36,779","00:11:43,076",anger
dia32_utt15.wav,344,"Oh, yeah, you have to tell her.",chandler,neutral,neutral,32,15,1,12,"00:11:43,244","00:11:45,120",neutral
dia32_utt16.wav,345,Feminist issue. That's where I went!,joey,neutral,neutral,32,16,1,12,"00:11:45,287","00:11:46,788",neutral
dia32_utt17.wav,346,She is gonna hate me.,phoebe,fear,negative,32,17,1,12,"00:11:48,833","00:11:50,083",fear
dia33_utt0.wav,328,Will you marry me?,chandler,fear,negative,33,0,6,24,"00:03:44,724","00:03:49,102",joy
dia33_utt1.wav,329,It’s the big night! We wanted to wish you good luck!,joey,joy,positive,33,1,6,24,"00:04:01,741","00:04:03,951",joy
dia33_utt2.wav,330,"Yeah, yeah you have the ring?",ross,neutral,neutral,33,2,6,24,"00:04:04,118","00:04:06,286",neutral
dia33_utt3.wav,331,"Yeah, right here in my pocket.  Pheebs?",chandler,neutral,neutral,33,3,6,24,"00:04:04,118","00:04:13,085",neutral
dia33_utt6.wav,334,Yeah-yeah you guys. Get out of here!,ross,neutral,neutral,33,6,6,24,"00:04:19,676","00:04:22,302",anger
dia33_utt8.wav,336,You are beautiful.,chandler,joy,positive,33,8,6,24,"00:04:28,142","00:04:32,020",joy
dia33_utt9.wav,337,"Oh, thank you!   What’s going on?",monica,joy,positive,33,9,6,24,"00:04:37,402","00:04:44,616",surprise
dia33_utt10.wav,338,We’re just really…very excited about this charity event that we have to go to.,rachel,neutral,neutral,33,10,6,24,"00:04:39,570","00:04:44,616",surprise
dia34_utt0.wav,339,"Okay umm, Ross?",rachel,neutral,neutral,34,0,5,23,"00:14:24,321","00:14:25,500",fear
dia34_utt1.wav,340,"I'm-I'm really warm, so I'm going to be taking off my sweater.",rachel,neutral,neutral,34,1,5,23,"00:14:24,321","00:14:28,992",neutral
dia34_utt2.wav,341,"Now, I'm just letting you know that this is",rachel,neutral,neutral,34,2,5,23,"00:14:29,201","00:14:32,500",neutral
dia34_utt3.wav,342,Yep! That's hilarious!,ross,joy,positive,34,3,5,23,"00:14:37,918","00:14:40,086",joy
dia34_utt4.wav,343,I'm sorry. I'm done. I'm done.,rachel,neutral,neutral,34,4,5,23,"00:14:40,921","00:14:42,922",sadness
dia34_utt5.wav,344,"Y'know, last night was embarrassing for you too.",ross,neutral,neutral,34,5,5,23,"00:14:43,132","00:14:46,259",neutral
dia34_utt6.wav,345,"No, not really. I mean you've seen me naked hundreds of times.",rachel,neutral,neutral,34,6,5,23,"00:14:46,468","00:14:48,386",neutral
dia34_utt7.wav,346,Uh-huh. But it was a first for the rest of my building.,ross,neutral,neutral,34,7,5,23,"00:14:48,386","00:14:49,386",neutral
dia34_utt8.wav,347,"Okay. All right, that's true! But y'know I just don't embarrass that easily.",rachel,neutral,neutral,34,8,5,23,"00:14:48,596","00:14:51,389",joy
dia34_utt9.wav,348,What?! You totally get embarrassed!,ross,surprise,positive,34,9,5,23,"00:14:51,599","00:14:53,725",surprise
dia34_utt10.wav,349,"No, I don't! Ross, I think I'm just a more secure person than you are.",rachel,neutral,neutral,34,10,5,23,"00:14:53,934","00:14:58,521",neutral
dia34_utt11.wav,350,Is that so?,ross,neutral,neutral,34,11,5,23,"0:14:58,731","0:14:59,732",neutral
dia34_utt13.wav,352,Hey lady! I don't care how much you want it! Okay?! I am,ross,disgust,negative,34,13,5,23,"00:15:02,234","00:15:06,029",anger
dia35_utt0.wav,353,I can’t believe it!,phoebe,surprise,positive,35,0,7,9,"0:21:24,783","0:21:26,494",surprise
dia35_utt1.wav,354,I did it!,phoebe,joy,positive,35,1,7,9,"0:21:26,494","0:21:27,676",joy
dia35_utt3.wav,356,I never thought I’d be able to do that!,phoebe,joy,positive,35,3,7,9,"0:21:28,120","0:21:30,342",joy
dia35_utt5.wav,358,"Oh hey, don’t thank me, thank yourself. You’re the one who faced her fears and ultimately overcame them.",ross,joy,positive,35,5,7,9,"00:21:31,456","00:21:37,837",joy
dia36_utt0.wav,362,"Hey, both you guys should be up there with me.",ross,neutral,neutral,36,0,4,22,"00:21:05,681","00:21:08,724",joy
dia36_utt1.wav,363,"I mean, you two are-are my… I mean, I’m lucky to have just one good",ross,neutral,neutral,36,1,4,22,"00:21:08,892","00:21:15,356",joy
dia36_utt3.wav,365,I gotta go check something over here.,joey,neutral,neutral,36,3,4,22,"00:21:20,821","00:21:23,281",neutral
dia37_utt0.wav,391,"Okay, we have a lot of options here, a number of prototypes for you to try on.",monica,neutral,neutral,37,0,7,19,"00:15:41,857","00:15:46,694",neutral
dia37_utt1.wav,392,Wow! This looks great!,joey,joy,positive,37,1,7,19,"00:15:47,529","00:15:48,905",joy
dia37_utt2.wav,393,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",monica,joy,positive,37,2,7,19,"00:15:49,073","00:15:53,910",joy
dia37_utt3.wav,394,And-and-and-and-and the toothpicks?,joey,disgust,negative,37,3,7,19,"00:15:54,078","00:15:56,871",fear
dia38_utt0.wav,395,You kissed another woman!,monica,anger,negative,38,0,8,2,"00:20:20,844","00:20:23,012",anger
dia38_utt1.wav,396,Call it even?!,chandler,neutral,neutral,38,1,8,2,"0:20:24,598","0:20:25,660",surprise
dia38_utt3.wav,398,"Well, I’m gonna go get these  in some water.",ross,neutral,neutral,38,3,8,2,"0:20:32,522","0:20:34,983",neutral
dia38_utt4.wav,399,Wait you stole those from these people’s wedding?,phoebe,surprise,negative,38,4,8,2,"0:20:34,983","0:20:37,385",surprise
dia38_utt5.wav,400,"No-no, I took them from the hotel lobby.",ross,neutral,neutral,38,5,8,2,"00:20:37,611","00:20:41,989",neutral
dia38_utt6.wav,401,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",ross,anger,negative,38,6,8,2,"00:20:37,611","00:20:45,743",anger
dia38_utt9.wav,404,I’ve been looking for this for like a month!,ross,surprise,positive,38,9,8,2,"00:20:54,002","00:20:57,004",joy
dia38_utt10.wav,405,Oh my God!!,phoebe,surprise,negative,38,10,8,2,"00:21:01,843","00:21:03,719",surprise
dia38_utt11.wav,406,Oh my God!,joey,surprise,negative,38,11,8,2,"00:21:10,811","00:21:12,395",surprise
dia39_utt0.wav,407,Happy?! Is that what I’m supposed to be Vic? Happy?,kate,anger,negative,39,0,3,19,"00:11:00,868","00:11:03,912",anger
dia39_utt1.wav,408,"Well, why don’t you tell me what you’re supposed to be!",joey,anger,negative,39,1,3,19,"0:11:05,623","0:11:07,515",anger
dia39_utt3.wav,410,Because I sure as hell can’t figure it out!,joey,anger,negative,39,3,3,19,"00:11:08,376","00:11:10,835",anger
dia39_utt4.wav,411,I talk to you and nothin’.,joey,anger,negative,39,4,3,19,"00:11:11,003","00:11:13,421",anger
dia39_utt5.wav,412,"You look at me, and it’s nothin’.",joey,anger,negative,39,5,3,19,"0:11:13,589","0:11:15,258",sadness
dia39_utt8.wav,415,I have a question about this scene.,kate,neutral,neutral,39,8,3,19,"0:11:30,189","0:11:31,941",neutral
dia39_utt10.wav,417,"Well, I don’t understand why Adrienne’s attracted to Victor.",kate,disgust,negative,39,10,3,19,"00:11:32,692","00:11:37,112",surprise
dia39_utt13.wav,420,I think my character’s gonna need a little bit more of reason than that.,kate,neutral,neutral,39,13,3,19,"00:11:43,911","00:11:46,955",neutral
dia39_utt14.wav,421,"Oh, hey, how about this one.",joey,neutral,neutral,39,14,3,19,"00:11:47,123","00:11:50,375",neutral
dia39_utt15.wav,422,"Ah, it’s says so in the script!",joey,anger,negative,39,15,3,19,"00:11:47,123","00:11:59,467",joy
dia39_utt16.wav,423,"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",joey,anger,negative,39,16,3,19,"00:11:53,295","00:12:02,929",joy
dia39_utt17.wav,424,It doesn’t say that in the script.,kate,anger,negative,39,17,3,19,"0:12:00,177","0:12:02,529",neutral
dia40_utt1.wav,427,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,joey,anger,negative,40,1,8,4,"00:04:40,405","00:04:43,532",disgust
dia40_utt2.wav,428,Y’know who has a great video camera?,chandler,neutral,neutral,40,2,8,4,"0:04:47,996","0:04:50,008",joy
dia40_utt3.wav,429,Greg and Jenny?,phoebe,neutral,neutral,40,3,8,4,"0:04:50,008","0:04:51,709",surprise
dia40_utt4.wav,430,Do you still wanna call ‘em? I wanna call ‘em.,monica,neutral,neutral,40,4,8,4,"0:04:52,417","0:04:54,879",joy
dia40_utt6.wav,432,Yeah! Ask them if they brought their friends any souvenirs!,joey,joy,positive,40,6,8,4,"00:04:55,169","00:04:57,421",joy
dia40_utt7.wav,433,Hello?  Eighth street deli?,monica,neutral,neutral,40,7,8,4,"00:05:04,095","00:05:06,471",neutral
dia40_utt8.wav,434,"Hey, hang up! You get food poisoning just talkin’ to that place.",joey,disgust,negative,40,8,8,4,"00:05:06,681","00:05:10,726",disgust
dia40_utt9.wav,435,"Uh sorry, wrong number.",monica,fear,negative,40,9,8,4,"0:05:10,977","0:05:12,187",neutral
dia40_utt10.wav,436,Here you go.,chandler,neutral,neutral,40,10,8,4,"0:05:12,187","0:05:14,079",neutral
dia40_utt11.wav,437,Hello?   It’s the deli again!,monica,surprise,negative,40,11,8,4,"00:05:16,566","00:05:19,609",disgust
dia40_utt12.wav,438,All right! I’ll have a sandwich!,joey,joy,positive,40,12,8,4,"00:05:19,777","00:05:21,945",joy
dia40_utt13.wav,439,I don’t think this number’s right!,monica,sadness,negative,40,13,8,4,"00:05:22,864","00:05:24,448",surprise
dia40_utt14.wav,440,Oh come on!!,rachel,sadness,negative,40,14,8,4,"00:05:25,908","00:05:28,118",anger
dia41_utt0.wav,441,"Gotta go. I miss you too, I love you, but it's getting real late now",mr. tribbiani,sadness,negative,41,0,1,13,"00:04:41,281","00:04:49,162",sadness
dia41_utt1.wav,442,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",joey,surprise,negative,41,1,1,13,"00:04:45,493","00:04:56,503",surprise
dia41_utt2.wav,443,Her name's Ronni. She's a pet mortician.,mr. tribbiani,neutral,neutral,41,2,1,13,"00:05:05,680","00:05:09,891",neutral
dia41_utt3.wav,444,Sure. So how long you been...,joey,neutral,neutral,41,3,1,13,"00:05:14,147","00:05:18,358",joy
dia41_utt4.wav,445,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",mr. tribbiani,neutral,neutral,41,4,1,13,"00:05:20,486","00:05:28,994",sadness
dia41_utt6.wav,447,"No, it's only been six years.",mr. tribbiani,neutral,neutral,41,6,1,13,"0:05:26,076","0:05:29,058",neutral
dia41_utt7.wav,448,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.,mr. tribbiani,neutral,neutral,41,7,1,13,"00:05:29,203","00:05:34,333",sadness
dia41_utt9.wav,450,Y'ever been in love?,mr. tribbiani,neutral,neutral,41,9,1,13,"0:05:37,462","0:05:39,410",neutral
dia41_utt11.wav,452,Then y'haven't. You're burning your tomatoes.,mr. tribbiani,neutral,neutral,41,11,1,13,"0:05:44,844","0:05:47,514",neutral
dia41_utt13.wav,454,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",mr. tribbiani,neutral,neutral,41,13,1,13,"00:05:50,433","00:05:58,648",surprise
dia41_utt14.wav,455,Oh man. Please tell me one of 'em is Ma.,joey,disgust,negative,41,14,1,13,"00:05:55,605","00:05:58,648",fear
dia41_utt15.wav,456,"Of course, course one of 'em's Ma. What's the matter with you.",mr. tribbiani,surprise,negative,41,15,1,13,"00:05:58,900","00:06:01,818",anger
dia42_utt0.wav,457,"Everything’s gonna be all right. Okay, Dick?",chandler,neutral,neutral,42,0,3,23,"00:21:57,691","00:22:03,237",neutral
dia43_utt0.wav,459,"Hey, Rach, how was work?",monica,neutral,neutral,43,0,3,19,"00:21:33,917","00:21:37,211",neutral
dia43_utt1.wav,460,"Oh, great. Although I did sit down where there wasn’t a chair.",rachel,neutral,neutral,43,1,3,19,"00:21:35,752","00:21:40,381",surprise
dia43_utt2.wav,461,"By the way, Ross dropped by a box of your stuff.",monica,neutral,neutral,43,2,3,19,"00:21:41,258","00:21:43,718",neutral
dia43_utt3.wav,462,"Oh, well, I guess I had that one coming.",rachel,neutral,neutral,43,3,3,19,"00:21:43,927","00:21:47,221",sadness
dia43_utt4.wav,463,"I’m just gonna throw it out, it’s probably just a bunch of shampoo and...",rachel,neutral,neutral,43,4,3,19,"00:21:47,723","00:21:51,392",neutral
dia44_utt0.wav,466,"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.",charlie,neutral,neutral,44,0,9,23,"00:18:57,761","00:19:05,560",surprise
dia44_utt1.wav,467,"Yeah, that's it?",ross,surprise,positive,44,1,9,23,"0:19:03,767","0:19:04,989",sadness
dia45_utt0.wav,471,"Dude, I am sorry about what I said!",joey,sadness,negative,45,0,4,18,"00:16:58,976","00:17:01,936",sadness
dia45_utt1.wav,472,"No, no, you’re right, it is a ridiculous name!",chandler,disgust,negative,45,1,4,18,"00:17:02,104","00:17:05,106",disgust
dia45_utt2.wav,473,It’s not that bad.,joey,neutral,neutral,45,2,4,18,"00:17:05,983","00:17:08,609",neutral
dia45_utt3.wav,474,"Yes it is! From now on, I have no first name.",chandler,anger,negative,45,3,4,18,"00:17:09,361","00:17:12,321",joy
dia45_utt4.wav,475,"So, you’re just Bing?",joey,neutral,neutral,45,4,4,18,"00:17:13,198","00:17:16,451",neutral
dia46_utt0.wav,476,Because we won our apartment back!,monica,joy,positive,46,0,4,19,"00:12:41,177","00:12:42,927",joy
dia46_utt1.wav,477,"What? Ace is high! Jack, queen, king, ace!",joey,surprise,negative,46,1,4,19,"00:12:43,095","00:12:46,264",joy
dia46_utt2.wav,478,"No! Ace is low! Ace, two, three, four!",monica,anger,negative,46,2,4,19,"00:12:46,432","00:12:49,184",joy
dia46_utt3.wav,479,I don’t know. Ooh! Ooh! Look it!  Ah-ha!,phoebe,surprise,positive,46,3,4,19,"00:12:56,942","00:13:04,073",surprise
dia46_utt6.wav,482,Come on apartment! Come on apartment!  Oh! I know queen is high!,rachel,anger,negative,46,6,4,19,"00:13:11,332","00:13:19,589",joy
dia46_utt7.wav,483,"Uh-huh, not as high as… It worked! King!",joey,surprise,positive,46,7,4,19,"00:13:19,757","00:13:23,802",joy
dia46_utt9.wav,485,"But, we pick again! We pick again!",monica,joy,positive,46,9,4,19,"00:13:27,223","00:13:28,932",joy
dia46_utt12.wav,488,Tickets please!  That’s courtside baby!,chandler,joy,positive,46,12,4,19,"00:13:32,561","00:13:39,317",joy
dia46_utt13.wav,489,"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!",joey,surprise,negative,46,13,4,19,"00:13:39,485","00:13:49,619",neutral
dia46_utt14.wav,490,No they didn’t!,chandler,joy,positive,46,14,4,19,"00:13:48,285","00:13:49,619",surprise
dia47_utt0.wav,491,"You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?",chandler,neutral,neutral,47,0,2,6,"00:06:09,327","00:06:13,747",neutral
dia47_utt1.wav,492,It's gonna be worth it.,joey,neutral,neutral,47,1,2,6,"00:06:13,956","00:06:15,999",neutral
dia47_utt2.wav,493,"It's a known fact that women love babies, all right?",joey,neutral,neutral,47,2,2,6,"00:06:16,167","00:06:19,252",neutral
dia47_utt3.wav,494,Women love guys who love babies.,joey,neutral,neutral,47,3,2,6,"0:06:19,420","0:06:21,402",joy
dia47_utt4.wav,495,It's that whole sensitive thing.,joey,neutral,neutral,47,4,2,6,"0:06:21,402","0:06:22,984",neutral
dia47_utt5.wav,496,"Quick, aim him at that pack o' babes over there.",joey,neutral,neutral,47,5,2,6,"0:06:23,758","0:06:25,730",joy
dia47_utt6.wav,497,Maybe one of them will break away.,joey,neutral,neutral,47,6,2,6,"0:06:25,730","0:06:27,684",neutral
